748,554290596
749,1467963981
750,34740865
751,1814887560
752,1830539036
753,1290127955
754,690367770
755,1434433518
756,1131359211
757,1821066342
758,537322532
759,550245196
760,157272379
761,1104627321
762,1910858270
763,1312994984
764,1140384172
765,1763794427
766,2059344234
767,1582152040
768,738647283
769,772970072
770,94307398
771,51245830
772,10901063
773,1046370347
774,628966950
775,1520982030
776,1761250573
777,1089653714
778,1003886059
779,168057522
780,410134047
781,1038626924
782,1982945082
783,93189435
784,181271232
785,525829204
786,1527622954
787,1312630443
788,199411898
789,2064945486
790,1862875640
791,356684278
792,1022089159
793,1626250262
794,1669679262
795,14989683
796,1242561041
797,1581539848
798,1597141723
799,1981208324
800,207026272
801,1691449122
802,2032454154
803,217927335
804,590335821
805,513937457
806,1738909365
807,204102747
808,1603591171
809,595311776
810,372160269
811,2013725218
812,1633938701
813,207621703
814,2106914653
815,1815209933
816,733450907
817,1487053959
818,980356728
819,932862806
820,1404515797
821,695748720
822,1289547084
823,279121308
824,174515334
825,811742698
826,294110991
827,1417076376
828,245798898
829,1891252715
830,1250801052
831,452825171
832,1435218189
833,1135771559
834,670752506
835,2025554010
836,1649709016
837,262178224
838,82173109
839,1105816539
840,857490000
841,454333378
842,972058109
843,343945053
844,661955081
845,931489114
846,11671338
847,1395405989
848,271059426
849,992028067
850,180785147
851,1675575223
852,1687776787
853,1470332231
854,1954696532
855,1862292122
856,134591281
857,101323875
858,1131884850
859,380390179
860,1992576590
861,235202254
862,833215350
863,1280311131
864,1370973813
865,1503967857
866,1158381494
867,873199181
868,1766146081
869,1240554603
870,1979015720
871,476152433
872,1694887982
873,803590181
874,820097487
875,209359415
876,1735079296
877,831768825
878,1604765404
879,2006138722
880,1823796892
881,1785550551
882,1534230297
883,1364090032
884,1108399134
885,1341443181
886,1078898506
887,1242990415
888,1442767057
889,63299708
890,1623380595
891,1287859999
892,298501962
893,309112297
894,420687483
895,1669475776
896,1813080154
897,1579068977
898,395191309
899,1431742587
900,672139932
901,226723382
902,1907895021
903,219544266
904,1030313563
905,580508860
906,428903682
907,617909211
908,1412277685
909,2033669086
910,476564285
911,1088590930
912,1671735990
913,2010794583
914,305197314
915,632651476
916,1204754116
917,1384095820
918,1875641892
919,500037525
920,1447395528
921,1351538839
922,1787897525
923,1745897490
924,1660651136
925,61101360
926,1267889618
927,1326247643
928,1640170337
929,1663080928
930,610506582
931,164826621
932,1889804310
933,370917955
934,384370888
935,772634225
936,951426815
937,813274570
938,1390543437
939,216220853
940,699460008
941,1867107722
942,1304811783
943,223712350
944,1730418657
945,1610009097
946,856363827
947,787689126
948,846621269
949,584522071
950,1287726651
951,146533149
952,1936060910
953,928140528
954,1892430639
955,1449228398
956,989241888
957,1012836610
958,627992393
959,481928577
960,528433890
961,1238498976
962,646755199
963,270754552
964,1609416931
965,1031126087
966,1043388777
967,413360099
968,1844400657
969,286448566
970,629580952
971,396377017
972,6072641
973,1934392735
974,620089368
975,1736491298
976,1396918184
977,1476453195
978,376696776
979,96055805
980,2060975266
981,1664423428
982,242588954
983,1849552528
984,445080308
985,2135019593
986,1151297278
987,1434322197
988,1000372555
989,1779289672
990,1916250774
991,1528806445
992,870305000
993,415522325
994,1799560997
995,332238283
996,1446648412
997,695466127
998,745598382
999,1143565421
